eventID,userID,sessionID,docID,page,sourceText,translatedText,sourceLang,targetLang,translationMode,provider,translatedAt,settingsSnapshot,docName,isUndesired,translationOutputMode
10071,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,Central,Κεντρική,en,el,word,deepl,2026-05-21T08:03:47.774Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10072,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,Central,Κεντρική,en,el,word,deepl,2026-05-21T08:03:48.166Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10073,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,imprecise,ανακριβής,en,el,word,deepl,2026-05-21T08:03:48.300Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10074,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,difficulties,δυσκολίες,en,el,word,deepl,2026-05-21T08:03:48.374Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10075,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,difficulties,δυσκολίες,en,el,word,deepl,2026-05-21T08:03:48.518Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10076,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,Columbus's,Ο Κολόμβος,en,el,word,deepl,2026-05-21T08:03:48.774Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10077,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,difficulties,δυσκολίες,en,el,word,deepl,2026-05-21T08:03:48.795Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10078,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,"hand,","από την άλλη,",en,el,word,deepl,2026-05-21T08:03:49.120Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10079,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,explorers,εξερευνητές,en,el,word,deepl,2026-05-21T08:03:49.220Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10080,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,exploration,εξερεύνηση,en,el,word,deepl,2026-05-21T08:03:49.547Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10081,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,countries,χώρες,en,el,word,deepl,2026-05-21T08:03:59.997Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10082,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,sextant,εξάντα,en,el,word,deepl,2026-05-21T08:04:06.435Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10083,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,"involved,","που συνεπάγονται,",en,el,word,deepl,2026-05-21T08:04:33.414Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10084,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,limited,περιορισμένη,en,el,word,deepl,2026-05-21T08:04:36.320Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10085,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,exploration,η εξερεύνηση,en,el,word,deepl,2026-05-21T08:04:36.972Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10086,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,helpedexplorers,βοηθούσε τους εξερευνητές,en,el,word,deepl,2026-05-21T08:04:49.234Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10087,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,available,διαθέσιμα,en,el,word,deepl,2026-05-21T08:04:51.482Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10088,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,instruments,όργανα,en,el,word,deepl,2026-05-21T08:04:52.694Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10089,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,incomplete,ατελής,en,el,word,deepl,2026-05-21T08:04:54.458Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10090,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,maps.,χάρτες.,en,el,word,deepl,2026-05-21T08:04:59.630Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10091,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,incomplete,ατελής,en,el,word,deepl,2026-05-21T08:04:59.880Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10092,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,helpedexplorers,βοηθούσε τους εξερευνητές,en,el,word,deepl,2026-05-21T08:05:02.366Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10093,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,available,διαθέσιμα,en,el,word,deepl,2026-05-21T08:05:04.324Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10094,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,helpedexplorers,βοηθούσε τους εξερευνητές,en,el,word,deepl,2026-05-21T08:05:04.504Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10095,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,including,συμπεριλαμβανομένου,en,el,word,deepl,2026-05-21T08:05:05.820Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10096,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,America,Αμερική,en,el,word,deepl,2026-05-21T08:05:08.754Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10097,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,America.,Αμερική.,en,el,word,deepl,2026-05-21T08:05:15.219Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10098,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,America,Αμερική,en,el,word,deepl,2026-05-21T08:05:16.466Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10099,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,available,διαθέσιμα,en,el,word,deepl,2026-05-21T08:05:16.613Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10100,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,America.,Αμερική.,en,el,word,deepl,2026-05-21T08:05:18.183Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10101,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,incomplete,ατελής,en,el,word,deepl,2026-05-21T08:05:26.069Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10102,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,available,διαθέσιμα,en,el,word,deepl,2026-05-21T08:05:28.006Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10103,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,America.,Αμερική.,en,el,word,deepl,2026-05-21T08:05:29.138Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10104,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,incomplete,ατελής,en,el,word,deepl,2026-05-21T08:05:32.131Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10105,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,find,βρίσκω,en,el,word,deepl,2026-05-21T08:05:40.981Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
10106,9,e887bbb7-f415-41c2-8d96-e109b720dc7b,147,2,efficient,αποτελεσματική,en,el,word,deepl,2026-05-21T08:05:42.552Z,"{""zoom"": 1, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c1_age_of_exploration_1.pdf""}",c1_age_of_exploration_1.pdf,0,on
